youtube_id,label
rk8g4JM0gFg,7
hGpiRDAnPdA,12
rlFJJK6FV00,5
kXeBEHDgfEg,5
D8X9kWCzayw,6
pUmsKyJfmqg,4
I7CuJA2BX-E,14
P5UtKs3LbMY,4
iB39iS3EWYE,8
QXuUVDjqNYY,18
VVKV7RFtPyU,9
CEbfVBDQjUI,9
0c3PhelPxZA,10
t69ljHes-BM,7
wDWWMsBb5Jk,17
B-pfXigqV2g,8
TBkgpaJtPM0,14
0hHkafYHamQ,3
34SBoGK8mT8,0
vrIw6E3KnSM,19
On7aCPY8ONI,4
-N69Jdzk6B4,16
urjabK-L404,8
YWjvzQG7IxU,4
ysSvfXMEhmQ,0
6uuel7VjCKU,17
6uV0-KOgPDY,7
SbsbqNKu6tA,9
VPt-q4c4-N8,4
sUWil2pyzfo,2
zLgnNRicmvk,7
aqkGPKK1Vpw,19
6rKGtae4Fyg,2
R1CMFtne680,5
qotIoSKpJXk,8
NqnLHAGXcR8,15
4VwSZR4puIs,1
uzpQM8JiIZY,2
gw-vI0kr79Q,11
CEMY5RXM338,12
vDreJx6mGOg,16
4uv8JwOlXM0,4
-6fbWHuoX1s,8
GT3AXdD3jHo,11
z9Qjl4pji0E,6
qw2vSXQYdQM,3
80PMOc9EbKo,13
9rs7ZtWCuFQ,0
4ZeWec9mhu0,0
oMNGS4jAmJA,10
I8jVLgCSWCg,15
IIVnOjUJf1M,9
9wSAJ7fAX2c,15
6YrFhS2yBC0,9
1TGfnOIIf7U,10
oq4k0w2fxGc,12
DBKnnrGmUqo,1
9CFyFVG2lPs,17
uAwFSXKzCvA,4
o5cmX4Yp8XY,1
ZgdUf5TRM4c,14
uYbzeTXCozY,2
swfqq5PL5dY,15
DMzaZVAuO5g,18
krYSPx63Mis,7
hyxpNqN9rPo,8
6zfe303BRRI,12
kLrlpm3R-3o,12
sA4SGe812gg,16
hWok6-An7-U,14
R18Tyl6AJlk,8
DZtgpf4TO6g,1
XOSOL8RbSm8,9
rSRwVIwnwW8,4
MxIMV-r-R4A,5
5vhDTiLMJTg,7
yHBDv0IYvpA,8
mAcUVl3L2ds,16
A4eXSPmEStk,14
YvraA4qFHEc,7
yoKwTdCDcbU,5
IienlAN6Hdo,16
BYEfLD-UkOM,0
a4zcZQWRKw4,6
iqyUIqZ7naw,8
hf6t2eZcV2E,19
iLOOdq3cMZ4,8
Dgx3cKcSnOI,10
lauw-RNSH9I,5
AY1CsIuu3jg,16
lIyqTKQ1tiQ,6
09sWIn7ymsA,0
GftdvOg901Y,18
o595vrHd8xA,15
0ysbvaGmPlg,0
3x3D3VIrU0k,11
xN0SSVppgCM,1
5nNkdC4EbEk,15
pnCmqUsJobA,2
QIC2-SD01BY,16
lh-mERMdJ7M,3
NF158PEOrkM,12
KTKyW9GvgcM,17
jwJ3Jn8J4-M,3
sQuZeyghriw,5
Fy7BXFwZOcI,0
Y1NAO2Oambk,14
1SUAiluQxzU,15
7jnzEVPnvdo,3
etcUK7k3NEs,17
HwdBha-wKXA,16
hJ0Le5a1DJ8,12
b4humqYSia4,12
kRzuijTTuEU,18
bCBOB1BENIc,9
Vk1jbawayIs,3
Zu6vni976TU,14
kUv5pwR9ocw,10
zsIv0H-kZaA,14
Rzdxdsnl2v4,6
3QodkdHSHvo,15
KJ5UOhdOF3o,8
7HlOqcCJeGA,14
Dp89A66I5s8,13
IXboC55hnhc,0
IMYSRXodlZw,17
dZOr-bV1rBU,0
t9oBgPrYp8k,5
stp4PeKWDM0,4
cZDh0a32kUI,14
YmonRo3TjTs,17
1pr43nxKqO0,1
MMwcpKL2H8U,6
skBkKnABzWs,4
x4yCqC7b7bs,15
OUtpEwgzPJo,2
veaKnbHT4Cs,10
hDk9xNu0T94,6
ftj7GjtnnRg,17
vHhRGqT8I-k,15
s8o723-dr-o,5
4RV84AoDgAs,14
J3ruOVC3fSw,7
L-tdLSKfMMg,1
xVfcyFgyvkU,13
AX4Ua7cgzjs,8
Th9GPpadrwA,16
M3GnsQEubBI,9
3wziVLAwDaQ,8
HHPJ-KlWmWg,12
Aa2kNrACi-c,18
67C9Qcv0LGw,1
hCzVqaFMlIw,6
DDabGjqc1AM,17
3OT4oT-3BOo,11
JcvhHU0AmZw,18
kgOd6z9ktX0,14
1gw9SOsuxNM,10
DXbhzIv0FIY,15
G2GZeUkGhn0,11
nhm-woDx4nQ,0
BHi3pkTwaSc,15
mjZkATGZMrk,19
PNA4bvLvcgI,4
aqjUs77UHd0,5
C26nSa6x-Nc,12
N6MdatAGZTQ,14
xMyQ6-EJGxw,10
zOBrMwXnVME,5
nyeHCDSZfr0,7
N8bF9nyp6sU,13
Da-3tSQ4Y2A,9
gltzbMgb1Cc,12
Rf4MDystPqM,15
DKmW-FN1Tk0,2
hxcPnspHKcg,19
LpInCLeOMj8,7
rxIKWteOFjU,0
6a8Hu6D-Q08,15
xnBr5qANqIw,3
szVzDH62jtQ,2
780FQ4omdpI,15
o3Ap-iGAS0I,12
o5UJ3OM420M,12
1obMuoLGA3o,2
Gvr1mtJlWsQ,3
uSXauRyWJOw,2
F7cxtOM1fsI,4
bEnWHLL5peM,14
9AIMScUH0hI,2
BbdPL5qSIlQ,10
Qcgfa0d652Q,11
lCb9K8bkwtY,13
wgvbneTmvck,15
QaQJ0ZWtz2g,7
qbCGUR4XRks,4
UhTwwjtX994,3
95P9F-j9qQk,6
hmA5YVXigOY,2
e8Qxx8YrbwM,14
Ci55KCiYwQA,16
gRJNNBgTEOk,15
pXOlqjMftZI,7
Spul4hL9rZw,1
lCNoYVwCZjk,15
sExmFzhRivg,15
i5tMq7icRH0,1
nQQByzwiiHY,12
gLy4HDzEXbg,3
Bpu9F7fYM88,1
6fJs5kVO2CY,8
EMk33iGQ4WA,4
Exc5FQqR6Lc,6
kapEk5KJQk4,13
lYDMMUcc36s,18
GkQqy8C01Rw,16
jqe6MO-zxo8,14
5aKxwQCUcQs,18
UvJLByU8lx8,2
SmiMyfrUYRs,7
FtPUJt4Ar-M,6
UsFmfzH-K7s,12
MatjmzZwa-k,15
RwQsOY8ZKJk,3
ekrjMgjQoa4,3
2AOYVkGmD2g,16
9nT3Yarw6zg,13
ErgW1CyYMdU,15
MAxfpjVnFp8,8
6Q0tTmQTY0g,2
GHuaCVMy-l8,1
YnGRMn8FBuo,10
25r6lixZUM4,5
TWFNrHy9Zy8,10
dZcwR3PYz6I,11
RKeuAPPDF1I,4
Y2L1eFSlmJA,11
2LPpn2c2034,3
YaFigSr4H90,1
mGIDFuHBUFM,16
kMTzCWORrLU,9
ivmUXesUjUk,19
8H9hf10Olk8,3
NrX3EO5AP0E,11
XDVEY6VzDrQ,2
Eun5eQV1lSY,9
0XzR3kACbQ4,17
ANHX01cnyEE,18
vhc3JaeAGsE,2
hekODnbiRW4,12
ho0rgHyQ9Jo,4
jyoEgDXKVto,15
Gwud4eIo2bM,14
xlvgZVPjKhQ,3
QPPMSGBUi8w,11
fN6mXIODkQA,1
Zk4NfNTB1io,9
0Hz2h1CLfj4,16
YriX5IofhK8,14
X3GbAKww1KI,4
zYgqdOXbThg,19
RgdGRgn7pe4,15
rbUV6MhglZM,2
u9qRZyYYKZs,11
nJMS8jN3uU4,19
Dqy4xI5iGg8,8
py917tPLTr8,5
0fItLr9CtVg,12
bDUFQOg-spI,9
kwVFeHE5d4s,7
rOr3ppyxXCc,7
iLSC2RoTcyY,19
bZxGFGyh030,3
xQA-d2X4l9A,13
YKAtA3AU0zU,9
BO0Soea1hzs,12
YCTxrNRTRmA,0
ox0vTER6dEE,10
wPvoOwdLRmU,16
AB9-HCRRvEs,11
5XhB8f9lT5Q,3
o9AFjb6o2oA,7
Zbcq1MXKKiQ,5
9l9Hjt-2LEY,15
8ebL87byDZg,16
0EKyR5nelok,7
QFcSOUrO7gk,15
W8WIe7NytIY,16
iXw5WLkJaD4,19
n4nzh0ASeSI,10
EnNsCKYtx1s,9
gqyp8KTUl2M,17
mydjstb6Jdo,14
2IBtNCWth2c,2
1H9PCLxS5-s,10
wOxt6xI-uEM,16
xQpSnnIKbS4,1
niiOnHcKdzc,2
x1ScI99yO9U,12
zHUKcExAApM,1
Sbx7jzYuieI,5
P0-9EKOMAIk,5
SYiTb0x3Y5M,11
LSJrlUfc-hI,16
sXcxTHD8Fq4,13
3erCMIuGqDY,14
Ca2gA2JIfGo,1
YIIYfxJDCB0,14
DN9itvM-two,6
DtPkvFBrCJE,10
ah-ZJ1ROyQ0,5
M0Y-Omxna2Y,19
7Fwt6EwG3Ok,11
rX0dOXpX4D4,13
WjEhN1feETw,16
NMXWCdRSJG0,5
K9mo9zqx12s,6
cYshHGAKVpc,2
Wj2i46dDPU0,18
aFOwVWGL5eI,18
eBGeSoUFvRA,0
5MoHPbxNCJw,5
9b4Y1F8aJCE,5
2JaLgWGgZ5U,14
adLA8Fu4Wlc,6
-tuKSaADF3c,9
5175RvrKaOk,16
i0GsSk15pG0,16
8aTWUWhkWLI,0
FhpYkEng6ow,6
H97ddxqVUEM,8
5fr8IrjTuFA,15
9l8dWNeRl4w,4
XSIvlb8rQsA,12
FZAut1jMa8c,4
Z-HIHUvNIaw,16
KgmJrAGREEM,16
Ac8Kq3dfsOI,18
RkGjLa4mi20,3
An0weVFaX7s,18
XZ-AO1lCljQ,16
aVGCxC-lh2w,5
YgjhJPKnlEw,17
PqGKhfJYzyc,6
9LDznozzzoQ,16
4rdkh2RfNPQ,8
tjOWWUj9LA0,2
U0C1B4PHglg,19
zMabFwxqAVU,2
cdQvl41ZXiM,19
k1YpxOc6x-8,12
WX-q0GRb8tw,16
PRY8tcirSD8,7
iSfSGHEf-jI,5
vMDlbgYcXVA,4
JN8PJfR3nck,18
sk1JByNWBsY,6
AJaYDaL8kMQ,16
CUEech8bl4Y,15
csPZ5SB7tWw,18
m24MMdQHN2A,11
yWXKUPt7a-U,8
4fUEQ7sQmzs,12
FVEZ1smlcyg,14
2KKEL--PNak,10
2Kg05p5E3CQ,12
y9OUh1qY0XY,6
KrsiIeqFibI,4
uaEcNlJEQWY,11
s7BD0ssMtQc,10
Kby7NFXJRRw,0
5rV3ZaExXMg,14
N5ndznIow1A,6
Y6h5rtwrp9k,5
HF6VioWY5uc,5
GJ5MY8wRSjU,11
TfcbakDcMgE,16
pwDTZvAzHio,3
Fs0qxTlGQWE,19
UARuSqQVR2k,8
OQOWLotLofc,11
QGHy85q6Blw,8
32PMc66nDGs,13
VkW84ntKIKM,14
5x4HleECdB8,10
cyQiX7ow1SM,2
Hs0bL1cTJPI,4
lka-1VKjrew,10
Ymin4OOEl-o,17
X6rYDUo7pqc,1
wOOOfNscx9w,16
AQZQMW6UJ0Y,17
ztuTvSlljn8,0
71HiCQTEFJ8,1
Ok9qZFE1NGQ,0
JNNuWGECr9w,15
DKXl4zKprqU,17
wuN5dCvE-oY,7
e4ZOZpnMSHg,11
2X0BFSxVgRs,14
mMN4EftPMmc,13
E7xU-kSgGwY,16
iEzpnawqqZ8,9
m1ZyTc1Gdss,4
eDqGKMJK27o,17
Aw3Q3buNmgg,16
sZid1YcBGn4,15
FJmF2W5FuAU,1
xFs-EpAYM3s,19
p5uiXpnFguc,4
Yhg7dZYYDaw,4
qsh2lIA2ths,0
ev6gwW7w68o,14
5k3tpLt5MSo,5
OE4ZsAg2KEs,13
Q73PfENut6k,17
VqcxmDhCtZc,18
2AIPTsVvBpE,18
TFqamxIIF2Y,8
3hbeHFpb8Co,0
mRxe2EFOA3A,2
0hOiHj9oXlQ,9
ManBEJJcncw,9
N6-884G-HtI,4
cJb-BYkoNRw,9
rRahjXeAyvs,6
HVBuq8QCAHs,14
K7Pr1aEeWcU,4
iefJ-E03Cl8,9
3peMPVcG7qQ,19
3IOUhhEW5rs,4
R76ARUm8BfE,4
b3N5X088cRk,3
4N4Ud5U8t6M,11
mcyPAa8I6y0,2
hVT30GjqCgA,15
uofPqDBtQbU,0
POaLW7x-hb8,5
59walfjznWk,18
tq9Dqj2YiSk,3
jwyGvncj0Do,4
zblYpUuoTmY,7
3vOtQBU4uNI,9
sBa39oYenpw,11
fSjDYPkaFFc,16
wN028lFb0lQ,14
jnhZScgARao,11
kkCwEwmJWMA,10
Cf5LvZYe0Lo,2
rTLPRaeh0Hg,16
DfT6qXB4aZY,2
tBmFK2Cpyz4,11
FkPnv8SE1aw,16
TGPs2QMxrJw,12
VYxjRSbHo4Y,3
ROyEzWCybZU,19
edH0Ao4VYpE,3
IcvzVgcCMwU,16
q1gURYL1RqI,4
Rpr7zQ83kBs,8
oq3-BCxxXYo,16
h3DVmt4RuCQ,18
E0sOC5beXlc,4
XbIkwSMgaSM,6
AYe7LQixdGU,14
5G7OeGA72L0,6
xfpM1JJu5qQ,5
8LbWrQh9iPI,4
z1P3kisboDA,14
0paGUniTKIo,1
Ktf2NRqtNlo,14
dyuND1uHHTU,10
Zn0CsdOLpcM,7
tPwsA2Sb6Ec,16
0hljHfp50Ww,15
QBHhHqfu4bw,12
tQKXisGSQBg,8
eJax9RJAbhs,5
5qkvzHwmVZg,15
42IM5kY2KL0,15
x8a7vycOM80,5
oRo8FTgqTcI,4
8MTJyoVRsS8,10
MdZRAz-AjvA,14
DFMCgEIkRuM,8
wIk8GQZvJmE,15
Nqp0FKVxP-k,7
A1y4hT1NZec,5
0BjXXtQnPMk,11
Sa7tnSSoTPE,10
2mA2zIAhm1w,14
La9KGzSRVrs,3
dacWhOpeyUg,3
NxttHzxgiRE,16
gjZqGg5zEDY,16
oyAORBYmvjE,1
ZFe2NuvV7ec,17
68C2Y0H13Qc,17
CKhB4Sak0bM,13
S7aQeOs1rqo,3
7e4Q4Nl48pc,11
6IOaTwmeklc,10
3jNRydh9DT0,6
fLXHlCoEg-I,6
cXadl7vxq2Y,5
20oNkpdCKhw,8
t9C7PswJ0Ms,0
2RaiIeyWQNI,16
Jb5HgeAcfwU,0
pZGMr5dex4U,9
Qi7PwaOBzVw,15
i2qajhXoQa4,9
baNvk4O1v5k,3
SbbsaEkvGJM,5
ud9QOryfxHo,10
5iMQo-0ttQo,18
enBgAd6D8-g,7
Z-IhrsOhWvg,13
YzJafOviVw0,9
1vhborbWlPw,13
qggQvb9hpi0,2
eTL9Zp0QVFI,5
B3L0x-AsCZ4,2
KIxL19v3kWs,12
NYrWLPxmmeU,16
6jHen-oVXZE,2
Fji6ROggo5s,16
RDn0MEPiAnc,1
aXmXyfQrR3s,12
97HK40Vkfyg,17
qu2kGjnEE80,19
Uovkxo-YvC4,11
VnQd-CQPtJo,14
eTxeQfpQxQc,0
CFAUgks60Uk,3
lSBzNB-7Uio,6
4YtLgYuvyOY,11
v9DcC3axLMM,11
eZ1EC7hkYZI,1
V5ztf-4XMW8,3
3s49ggVWTFg,9
9ZBwBGN2fXQ,8
DfjJ8v-uwno,11
juD33SBjpFU,4
IXZw3cEWdVQ,3
nmQ1DsaoIyM,0
SCJIPPvEwfQ,13
WuptXI8Y2KM,6
mmMUw8yGCjA,6
7jmtMI6TONY,8
lkJnrOvgEqY,0
lknEoJAgO-Q,18
mt4tXMiJoi0,12
iOu2gsEpSSc,9
NM9uXfdi1LQ,9
Ogi7fFbM4Vs,4
iz8dq5Af06A,12
mnzGmFurCdQ,7
NVR56YmnyKU,7
Q7GAw7LFByw,16
LMlXUfYXSPY,4
9yLMGCzoIV8,2
GnqjjCZAjJA,5
pJexZ0xljLc,9
lWdSd2D9kfA,4
f7-WJWgaGmk,16
ikRZce-5HhE,9
GO6xA4CnP6s,13
a5WgS4x6Pw0,14
jPGN5p9IJ7Y,2
zSG0x4sz6Bw,11
Mah8WdYik3c,11
4ju5AofX2GY,16
sBlpOd7xoas,14
TLUz3ngZgxc,6
RQdTtzooeSs,19
BpX9plQqbFI,17
OaTYATTrqsM,4
V9p4OHdyezQ,1
ttnDbZTxybI,6
li2bFXNZEts,10
AY7TyjI27R8,10
A8VfWSdgrIc,16
rAQO-F93Dw0,4
fppEk17hs8M,11
Q4hNWYBG1P4,6
wKn0UgPfFpg,12
8Jtkq5pgoH0,17
NnreGbRmsdA,13
WLPeQ1Z3Rts,10
OWCPx8cKdFQ,5
gU-nV4qfz8w,16
C6GJauOmD3c,5
lWP5GOof2CQ,12
GqJ4iTGQlxI,1
dMXtlJ9-p9A,5
7fs4y7YuO8g,17
TBgt8qKkJv8,6
o8SiYNogrY8,7
-IWhEBQqXJE,17
gOQJ0l-OYqE,15
BcHthxXyRso,2
Zai8nonl-jo,3
SpsEyWNK7II,5
Z4CyDvryLjE,18
0duyCnchMvg,14
Vs2gZcQ4y1w,4
ksxB8x3qork,18
jgF1488t0L0,4
EhhYZrlkHrQ,10
bYmk7ndPhsw,11
fkEk1MIHl-U,1
jMFQfI7WBHw,9
3HGAGD2LWdo,2
fra6H7d95XY,17
NoUtJWRvipY,9
8hv6m52Y1KM,13
u3WxBfW0KOQ,7
MU5h2O3jarM,11
1ItCw6DAcrs,16
JD3bQMz1ZQk,16
z6xhr2A-07k,4
TLw-EB5FPEo,18
wv3lZAahN9Y,15
c8ffyjtCEpI,5
wfVQL0DvsFE,12
5oNizDQBsU8,6
q7uKRzSMDqI,15
Yx2bl0-0Rp0,17
Sd8hwhBq8qE,12
Joxpr20ELfc,12
GaEK9Xu4vws,5
LmQfBsYjEgM,14
Vpvs1HfG2PA,1
4g0aIa0Ebt8,17
j3u9mp4wzyQ,15
qCDear4EjwE,8
rZ4rBCZiUcw,5
F3PV85du8iI,16
bOwaxYT1yqg,9
hu60dmypfxY,11
0gfC90gNQnw,2
8U-RJQMm9Jw,4
VanvWPpQNkQ,2
PeBvp0juHHw,7
6ZnPh97Uj4M,4
y4oK8G35w3k,6
94v0k748Jng,5
9gqOxWPF9ds,2
dnRivlfIVHw,16
ORuVCsN97xA,14
3sjTJfJhccI,15
VWY-w5-dR0A,5
pcBnIuIdBUs,5
JErM29ESqhI,12
hssF68ZaD90,4
J9hy9G8Setg,15
BfRKBZ4WBIk,10
o85Bd4fRhBM,1
sGx0e-PPAuU,8
9s95S0AXvJ0,18
mOpeY8Ai3SI,19
grybFt53Upc,5
vdc11SgPoDQ,12
-wMdyw61Gxc,5
AKPnpKzVrEI,2
cU2NVYChDZY,12
aGEYHAbXL9E,1
Zo60GchMbvs,3
6QjdumBo5f4,9
X-ZAQKr5AoU,9
lykmHnb4mn4,6
jW0THJHptWc,18
I4q5POzT1ZA,16
V7K9mDAn6Ig,18
TQaEA728-sI,12
A5Fu99GoXqI,3
jUV9m0jOp1M,11
M0AqFDn5YC4,18
WkkcRxVMDqs,14
1Tlsb1EN0Ac,17
YKcLLlHe9oc,14
yqaJaM1upp8,5
heOQsUPEvjQ,5
uKVeN0wEJW4,11
nM56Tipz8lY,16
9ij9LKYe58Q,10
wrEfm8Q5qZs,5
kXmVymAXZIM,4
z11AAsUeDG8,3
sjnpfrr23DU,7
9FQKr8D2rbY,3
2l24Bxxe4iU,15
VPpMDkfj5fs,7
VR4gOCm3KiE,7
otAfg05rTBU,5
fmnGO1chfGM,8
Ufs9B5JDm7w,1
2rgSKEpzwGA,11
-Q78VJXH1ls,5
IZ0NxlMIr4k,11
CxB-Ni15AIo,13
ALZgCQ70si0,15
y2LxDO1YZ7g,11
B4DRKcc6MCs,7
dHuFmLfgrrw,0
0KUo8zx5wJo,16
-L1UGukkW4Y,2
keR89NmDqUM,17
XuMp5DMNOKs,17
QjZJXbxW4eY,16
Wds6NtcJ5ss,14
66FVg1RDtYE,4
5-kzWlJzY7A,4
wChTPB4S8LE,16
FreqqAT1YmU,6
P8YuIT1P6qY,9
5WwkrhXPXxk,3
nSjQfjLUkK0,9
ztmN8r04eR4,17
X10Cw0avM68,8
SemHruGQhuY,6
wigj0-Sf5mU,19
y-XuRl0RHDY,2
9I3VN925pd8,10
mbAGfFiMFF0,16
k3pMzFMzWeY,10
XMaE72PRVZ4,4
HnoneAxULdk,13
RXft4igDRRw,13
DWb849b4gRE,7
H7vwHT14bmg,14
2Ea6cRoGT2A,0
RjtGxjNjOWI,12
sMPOXCaNnPw,19
-oCRYzuBews,8
hYZE-WwJVkc,4
vzyW5V02x2E,9
TT4JRlcBOuA,19
yQ1-phUfQoU,7
ZujUXfQ1upQ,4
vEN5kjWGlLI,5
MsV90iilZqY,6
0vl1EYfOJnI,16
o7fm1VCTePc,1
wxgQkaWXoH4,8
MP4fTy-Aryk,3
utDw4sn8ETQ,16
PnZrbUwkJjU,2
uNclRxGTZpQ,6
-ST43MBGm5E,2
QNmrqIrWX8E,11
Do6To1K5Mv8,12
IOebwvSFdcA,5
dwMOsX-5JII,14
8yivEC2i2m8,14
A4UDN1ruKII,5
tGhJwdvrE2o,10
Yj--aCOLVO4,18
3rTZnsjlGZk,9
8Fsq2snvMR8,5
-NnynSMg5Xg,12
T7y8-r8kSG4,4
e6r-A-LAe2E,19
2LOiaSVIv18,12
U1G60yqwpCQ,13
acIRXSzK9M0,0
ar7yoozU7qs,18
eFwQ-XR87Ig,3
x7OxuUFOYUE,11
ZWRxOCfl-QI,3
oM5ZzR2KBSQ,14
zPURIORuLhY,12
b3JVKNF3EBE,18
VUtBBVV8k5A,3
qrWFJ9oh1Dk,16
GbBKnZoROMk,4
Fmhkjv1NWaI,18
7kpagUj4MoA,7
SW-wnaUs59Q,7
7T--KYZlBBE,7
mlhMzTjKZUk,13
IDZpxyrzO2M,17
afTSSYmZ8Bk,0
sDgarLwZ-NE,16
g9cnMoJkupM,18
YVuChCkgfSU,6
F0LsTjnmU-w,16
LhwkaVb3cyo,18
sozHZ9OBWEo,9
XmeZhNHdSRE,4
5sQ56c6XKIk,11
Cf540gES9gU,18
dSYL0EM5V4Q,9
HBcoMvk6Cqk,5
uv6J1UkxdTk,13
GbnJdZrlalw,19
bmZFaUzPt4g,18
P11LeAPAZ-0,3
vBAxwHHaUtc,6
sRAx3BqUsiQ,8
8kLIT0ny2no,15
n3IDBXplWGk,19
bYbSOVojNqc,0
5g8KH8VcQfw,5
QKsvOTAFhNM,16
eiidyIko56o,5
gqvFOFzHKKc,4
BVrO5ZMRG2I,4
-36efvC2K54,6
fvefXKMi3cU,11
4Z-P8GQ4i9o,16
tAxBaXsowIA,9
ic5bSz8iX4c,11
WdpYBQ09kos,2
JlslBBl18Gw,8
VvCsS9smYWY,8
5UjbIP73Mn0,11
IzQu5m9GPiI,15
kiJ0byFG-Ms,15
i9iBTB9fhAE,16
8iKJkFGf9GM,12
4JLfhFRWJh8,4
km2b4xvlxSE,3
8mbPcghX4Rc,8
8avHpKo6ucM,15
NEcsW26vKF4,8
7qh4GOREefY,15
F06gZ7JLNqs,2
9nzovh25kaY,6
XAAxbwEJfWE,11
2StDM0ovnmY,4
VZ1VbETOHcg,4
mZNtHxDUM3w,6
Ygf3FrwfOow,8
sd9Pmd3yHi0,0
Eu84APmhhOw,10
XRr73IaaG-8,13
Yht6Qkg8VwI,5
PP9vozQBM5M,5
ovz8SgZokAo,11
EO9ZKeBSGSw,0
NnWLHNLeLuw,18
EExcZXpQwnU,10
sZaQlVO9TD0,6
20V-n44E2hc,10
B-Y8Y1BTeYU,11
uKVHPSvjTKQ,6
lHR5Xux6EMY,4
iFQzwndy1ko,16
I2vAgq5I2sA,4
Ntlaw87NBI8,14
fWa5RnusktI,9
NBffRZhHzOQ,9
vH9SO8224YE,12
Rm6AA9hXOu8,10
I8tzkEDNGn4,17
LwO-FM2bKso,6
uBGYwd-zIlc,14
VD0uYFW8EFw,1
QulLKVLb9iY,7
zqIqYQa0dyo,5
wRIqvgY8AZo,11
qxwug9cEhjs,17
O-59y28TJmg,17
FvYAJ25Ccfk,10
cpgUNPMRvlU,19
JYxHrCqKIhw,17
gfQ2NshCY3c,18
iPgjwvDRUL0,2
0ZORVHJQEpE,2
IJvixSy14tU,15
2oIHxKwO9z0,12
LjXe1EKUrU8,16
4iDHmo5Re4M,9
8z0NSn2Vd3g,4
EXD7UPqa1IA,16
F4f8cU7L2q0,15
oQ3VagIL1-k,18
qgnNBfR7LhM,16
Fm4HKuU4ox4,16
0cTGPt8kdp0,14
T8yGxKrG6gw,18
R9tUC369drI,18
mhL-wbWCGHY,0
XgPIY-NLIgQ,19
01K2CkCBJRU,10
q-t0LDuR1sE,18
fiZJukR6GLk,17
iTrA8NEz8Xk,13
3zjtbMOyP2A,0
FlOcNnoDZos,3
Ht60aSQVZCo,1
Yk-fRYQnw3M,4
FjQSOMQ0dJk,16
-mmRPduUwZg,12
DsdqVO6lgrI,10
DzXawpkde6I,15
NVMNaNSzg3Y,3
uGBzzToDYRw,19
y7--GOOBiCY,16
1Ag8C8pu4Nk,5
wAjjQXW1BOE,15
aS2itTf6WwI,7
qtx90ajh-GM,12
4VoU71Fo8xE,6
4GXgXcY8v9w,16
jhoEvnHAwz8,13
d-dWlEN9qhc,5
wXXZeo61RPU,11
20rBRzMtHUg,17
GlPhkeCdcVk,6
vLu1RDA0oZk,2
6eGjACKNS8M,1
1tmwP2YFpMU,7
usNTNna76kA,8
N0obGlJvZKI,14
y2WHnM4i0TI,19
thqUzxF1eX0,4
oiIDoQ7XoNM,19
Q1aXjzs608E,11
1XzuqBmJxK4,7
48ECC--nJe4,11
r19VWE4Axb0,8
ZPzOxiegBvM,13
JBrrWBOT2KQ,4
a1bU6j-elyY,8
o3pkrzbxUfc,8
DgSUncvpNxU,5
CCyoOdWRrGw,9
wIV5hlK4gKM,11
xSdRmaEh55g,6
Zb5rZ9jAZ6I,14
eiaCVvs9tcM,0
NReRkQfQzN8,12
5vfvTWzI81M,7
3CmHD0-G9BI,8
CEfcE2VCD4A,7
WGg9YOpGuwc,15
BaDzNh5M0HI,17
3bpD58N05DY,12
LtoqMvOtV10,4
ixHsWvx9wiU,13
KwbzDRUfpag,15
qzjUgQ5zBeM,8
decA4j9qloI,16
YAbEBFCYdok,2
RTIUTvYTNb8,8
1N5e1bYo63g,8
DDbY29aUeWw,9
2Sip1UgOh1Y,16
-6zh0xWFWT4,16
nmtrP8hP2X0,11
GPOglr0y3Do,0
vL2gd9LUyS4,11
l4pqox0sR4w,11
qdyOedb4sVQ,6
1dIvr5gPGpQ,10
eNwnIGojxc4,16
mdnw3yTZa7o,8
ZSUgpFz2HQc,19
ZP1oBBuWCK4,10
B735PG8RH8U,14
lpAKlWzftP4,8
MJenzD9jex0,6
AHybRhQTa94,4
PwzxAjKB47I,14
kZBvLSpK-0E,14
2IoJcMxQA9w,16
Yybzgw-wOy8,3
0-NDFExmeBI,8
XWVe1yEKzXA,5
u4QwVHVbSZU,19
pXORLEeTpNc,16
Npxl5DQOjOk,15
eAeyNk4JLic,0
jFxdc7hN7uU,8
17tNN4BrJsQ,12
LRvf9CWo93k,18
sgYW6Bx5QsI,4
ZIxUtwO29r8,7
zF9-BIhhhJ0,5
MOEqzdxICTw,16
KqTvY5zwpWk,0
TbtfOuvHfFQ,10
VdmuBZR07W4,4
BDReWmFgDP0,16
bu0Aj649Mc4,10
3q5EJNldMHM,18
W6y4LIkH35s,0
NHrXjU7dN2I,7
ZBoWhomuB7k,5
IKbL1Aht7uw,15
7hZ8ijowKp4,7
g7FiHPx7gnQ,17
VKkf5bx7VFo,12
60yNQwpIXTc,10
UQV7wdKt9mc,16
hwgQiYNMK3U,5
0pznVln9yhw,9
ySOgQ87nZck,16
XcgrHDH6zpQ,11
ebkBv00Hqg8,5
mVK6Lo6zExo,12
sJf7hFOF0zQ,3
4aH2hFZnSD8,6
gAnjlvnzP20,7
rgyTbdWYktE,17
2eaL6z-UKh0,3
q-R0jFAFYyQ,2
IoEc1K2Ytu0,11
FFJ8MElBJOA,10
1DP7shELdso,7
T59V9iu0hKc,8
xBLKrqdWRlk,6
xQ451KiAwlw,12
KPwPYW4e4KY,0
zK4hDQfwmjg,19
TDllrcTYrBE,11
XQLCc3lPgRA,0
Ja9Zk5AV0AE,12
